timestamp	pids	cpu_pct	rss_gb	system_mem_mb
2026-09-24T11:19:20+00:00	873819,873822,876247,893692,893724,893756,893788	2979.4	9.529	6826
2026-09-24T11:19:50+00:00	873819,873822,876247,894661,894693,894725,894757	2980.4	9.211	6768
2026-09-24T11:20:20+00:00	873819,873822,876247,894661,894693,894725,894757	2979.8	7.674	4929
2026-09-24T11:20:50+00:00	873819,873822,876247,894661,894693,894725,894757	2979.7	9.279	6824
2026-09-24T11:21:20+00:00	873819,873822,876247,894661,894693,894725,894757	2979.4	7.877	5145
2026-09-24T11:21:50+00:00	873819,873822,876247,895605,895637,895669,895701	2981.9	9.429	6578
2026-09-24T11:22:20+00:00	873819,873822,876247,895605,895637,895669,895701	2980.9	8.103	5196
2026-09-24T11:22:50+00:00	873819,873822,876247,895605,895637,895669,895701	2980.7	8.823	5966
2026-09-24T11:23:21+00:00	873819,873822,876247,895605,895637,895669,895701	2980.4	7.868	4968
2026-09-24T11:23:51+00:00	873819,873822,876247,896738,896770,896802,896834	2984.4	8.389	5575
2026-09-24T11:24:21+00:00	873819,873822,876247,896738,896770,896802,896834	2981.1	9.329	6507
2026-09-24T11:24:51+00:00	873819,873822,876247,896738,896770,896802,896834	2980.8	8.752	6086
2026-09-24T11:25:21+00:00	873819,873822,876247,896738,896770,896802,896834	2980.5	8.513	5657
2026-09-24T11:25:51+00:00	873819,873822,876247,896738,896770,896802,896834	2981.4	9.540	6602
2026-09-24T11:26:21+00:00	873819,873822,876247,897604,897636,897668,897700	2982.3	10.061	7567
2026-09-24T11:26:51+00:00	873819,873822,876247,897604,897636,897668,897700	2981.8	7.505	4638
2026-09-24T11:27:21+00:00	873819,873822,876247,897604,897636,897668,897700	2981.6	10.028	7281
2026-09-24T11:27:51+00:00	873819,873822,876247,897604,897636,897668,897700	2981.4	8.994	6139
2026-09-24T11:28:21+00:00	873819,873822,876247,898720,898752,898786,898823	2983.9	10.201	7441
2026-09-24T11:28:51+00:00	873819,873822,876247,898720,898752,898786,898823	2982.8	7.586	4683
2026-09-24T11:29:21+00:00	873819,873822,876247,898720,898752,898786,898823	2982.6	10.180	7705
2026-09-24T11:29:51+00:00	873819,873822,876247,898720,898752,898786,898823	2982.4	7.614	4757
2026-09-24T11:30:21+00:00	873819,873822,876247,899589,899621,899653,899685	2986.6	8.755	6261
2026-09-24T11:30:51+00:00	873819,873822,876247,899589,899621,899653,899685	2983.1	9.203	6518
2026-09-24T11:31:22+00:00	873819,873822,876247,899589,899621,899653,899685	2982.8	9.003	6538
2026-09-24T11:31:52+00:00	873819,873822,876247,899589,899621,899653,899685	2982.5	8.135	5457
2026-09-24T11:32:22+00:00	873819,873822,876247,899589,899621,899653,899685	2982.4	10.421	7752
2026-09-24T11:32:52+00:00	873819,873822,876247,900522,900554,900586,900618	2984.3	9.827	7175
2026-09-24T11:33:22+00:00	873819,873822,876247,900522,900554,900586,900618	2982.8	8.356	5589
2026-09-24T11:33:52+00:00	873819,873822,876247,900522,900554,900586,900618	2983.7	9.004	6184
2026-09-24T11:34:22+00:00	873819,873822,876247,900522,900554,900586,900618	2983.4	7.641	4796
2026-09-24T11:34:52+00:00	873819,873822,876247,902169,902201,902233,902265	2985.0	9.375	6577
2026-09-24T11:35:22+00:00	873819,873822,876247,902169,902201,902233,902265	2984.0	8.407	5546
2026-09-24T11:35:52+00:00	873819,873822,876247,902169,902201,902233,902265	2983.8	9.539	6651
2026-09-24T11:36:22+00:00	873819,873822,876247,902169,902201,902233,902265	2983.4	7.996	5095
2026-09-24T11:36:52+00:00	873819,873822,876247,903113,903145,903177,903209	2987.9	8.478	5730
2026-09-24T11:37:22+00:00	873819,873822,876247,903113,903145,903177,903209	2984.1	8.635	5865
2026-09-24T11:37:52+00:00	873819,873822,876247,903113,903145,903177,903209	2983.7	9.350	6567
2026-09-24T11:38:22+00:00	873819,873822,876247,903113,903145,903177,903209	2983.7	9.635	7154
2026-09-24T11:38:53+00:00	873819,873822,876247,903113,903145,903177,903209	2983.4	7.787	4960
2026-09-24T11:39:23+00:00	873819,873822,876247,904353,904385,904417,904449	2984.3	10.331	7630
2026-09-24T11:39:53+00:00	873819,873822,876247,904353,904385,904417,904449	2983.8	7.787	5044
2026-09-24T11:40:23+00:00	873819,873822,876247,904353,904385,904417,904449	2985.0	9.845	7445
2026-09-24T11:40:53+00:00	873819,873822,876247,904353,904385,904417,904449	2985.7	8.289	5832
2026-09-24T11:41:23+00:00	873819,873822,876247,905316,905348,905380,905412	2986.0	10.511	7775
2026-09-24T11:41:53+00:00	873819,873822,876247,905316,905348,905380,905412	2985.0	7.443	4601
2026-09-24T11:42:23+00:00	873819,873822,876247,905316,905348,905380,905412	2985.3	10.226	7786
2026-09-24T11:42:53+00:00	873819,873822,876247,905316,905348,905380,905412	2986.0	7.691	5223
2026-09-24T11:43:23+00:00	873819,873822,876247,906490,906522,906554,906586	2988.2	8.441	5622
2026-09-24T11:43:53+00:00	873819,873822,876247,906490,906522,906554,906586	2984.9	9.256	6445
2026-09-24T11:44:23+00:00	873819,873822,876247,906490,906522,906554,906586	2984.7	9.532	6694
2026-09-24T11:44:53+00:00	873819,873822,876247,906490,906522,906554,906586	2986.1	8.394	5870
2026-09-24T11:45:23+00:00	873819,873822,876247,906490,906522,906554,906586	2985.7	9.351	6819
2026-09-24T11:45:53+00:00	873819,873822,876247,907530,907562,907594,907626	2985.4	9.473	6584
2026-09-24T11:46:23+00:00	873819,873822,876247,907530,907562,907594,907626	2984.8	9.635	6787
2026-09-24T11:46:54+00:00	873819,873822,876247,907530,907562,907594,907626	2985.8	7.720	5039
2026-09-24T11:47:24+00:00	873819,873822,876247,907530,907562,907594,907626	2985.9	9.563	6995
2026-09-24T11:47:54+00:00	873819,873822,876247,908354,908386,908418,908450	2986.6	9.034	6247
2026-09-24T11:48:24+00:00	873819,873822,876247,908354,908386,908418,908450	2983.9	9.260	6473
2026-09-24T11:48:54+00:00	873819,873822,876247,908354,908386,908418,908450	2983.8	8.365	5510
2026-09-24T11:49:24+00:00	873819,873822,876247,908354,908386,908418,908450	2985.1	9.792	7352
2026-09-24T11:49:54+00:00	873819,873822,876247,908354,908386,908418,908450	2984.6	9.293	6770
2026-09-24T11:50:24+00:00	873819,873822,876247,909186,909218,909250,909282	2984.2	10.110	7326
2026-09-24T11:50:54+00:00	873819,873822,876247,909186,909218,909250,909282	2983.8	7.552	4572
2026-09-24T11:51:24+00:00	873819,873822,876247,909186,909218,909250,909282	2983.7	9.477	6682
2026-09-24T11:51:54+00:00	873819,873822,876247,909186,909218,909250,909282	2983.4	8.418	5529
2026-09-24T11:52:24+00:00	873819,873822,876247,910510,910542,910574,910606	2984.9	8.993	6181
2026-09-24T11:52:54+00:00	873819,873822,876247,910510,910542,910574,910606	2983.9	7.710	4859
2026-09-24T11:53:24+00:00	873819,873822,876247,910510,910542,910574,910606	2983.6	10.120	7380
2026-09-24T11:53:54+00:00	873819,873822,876247,910510,910542,910574,910606	2984.4	8.100	5326
2026-09-24T11:54:24+00:00	873819,873822,876247,911677,911709,911741,911773	2987.6	8.859	6382
2026-09-24T11:54:54+00:00	873819,873822,876247,911677,911709,911741,911773	2985.0	8.071	5285
2026-09-24T11:55:24+00:00	873819,873822,876247,911677,911709,911741,911773	2984.7	9.938	7269
2026-09-24T11:55:54+00:00	873819,873822,876247,911677,911709,911741,911773	2984.5	8.866	6033
2026-09-24T11:56:25+00:00	873819,873822,876247,911677,911709,911741,911773	2984.4	8.334	5558
2026-09-24T11:56:55+00:00	873819,873822,876247,912648,912680,912712,912744	2985.3	8.037	5103
2026-09-24T11:57:25+00:00	873819,873822,876247,912648,912680,912712,912744	2984.8	8.831	6032
2026-09-24T11:57:55+00:00	873819,873822,876247,912648,912680,912712,912744	2984.7	9.568	6671
2026-09-24T11:58:25+00:00	873819,873822,876247,912648,912680,912712,912744	2984.4	7.818	4789
2026-09-24T11:58:55+00:00	873819,873822,876247,913469,913501,913533,913565	2986.5	9.034	6190
2026-09-24T11:59:25+00:00	873819,873822,876247,913469,913501,913533,913565	2985.8	7.564	4657
2026-09-24T11:59:55+00:00	873819,873822,876247,913469,913501,913533,913565	2985.6	9.260	6442
2026-09-24T12:00:25+00:00	873819,873822,876247,913469,913501,913533,913565	2985.4	9.410	6556
2026-09-24T12:00:55+00:00	873819,873822,876247,914446,914478,914510,914542	2987.1	9.843	6942
2026-09-24T12:01:25+00:00	873819,873822,876247,914446,914478,914510,914542	2986.0	7.787	4843
2026-09-24T12:01:55+00:00	873819,873822,876247,914446,914478,914510,914542	2985.8	9.578	6644
2026-09-24T12:02:25+00:00	873819,873822,876247,914446,914478,914510,914542	2987.1	8.664	6087
2026-09-24T12:02:55+00:00	873819,873822,876247,915273,915305,915337,915369	3001.8	8.935	5140
2026-09-24T12:03:25+00:00	873819,873822,876247,915273,915305,915337,915369	2986.1	9.706	6973
2026-09-24T12:03:55+00:00	873819,873822,876247,915273,915305,915337,915369	2985.8	8.960	6110
2026-09-24T12:04:25+00:00	873819,873822,876247,915273,915305,915337,915369	2987.4	9.203	6676
2026-09-24T12:04:55+00:00	873819,873822,876247,915273,915305,915337,915369	2986.6	10.210	7790
2026-09-24T12:05:25+00:00	873819,873822,876247,916551,916583,916616,916660	2986.5	9.268	6478
2026-09-24T12:05:56+00:00	873819,873822,876247,916551,916583,916616,916660	2985.9	10.190	7568
2026-09-24T12:06:26+00:00	873819,873822,876247,916551,916583,916616,916660	2986.6	8.211	5602
2026-09-24T12:06:56+00:00	873819,873822,876247,916551,916583,916616,916660	2987.0	8.712	6209
2026-09-24T12:07:26+00:00	873819,873822,876247,917499,917531,917563,917595	2987.2	10.053	7323
2026-09-24T12:07:56+00:00	873819,873822,876247,917499,917531,917563,917595	2985.9	7.709	4891
2026-09-24T12:08:26+00:00	873819,873822,876247,917499,917531,917563,917595	2985.8	10.798	7981
2026-09-24T12:08:56+00:00	873819,873822,876247,917499,917531,917563,917595	2985.4	7.943	5023
2026-09-24T12:09:26+00:00	873819,873822,876247,918323,918355,918387,918419	2995.5	10.022	6952
2026-09-24T12:09:56+00:00	873819,873822,876247,918323,918355,918387,918419	2986.1	7.553	4679
2026-09-24T12:10:26+00:00	873819,873822,876247,918323,918355,918387,918419	2985.8	10.159	7646
2026-09-24T12:10:56+00:00	873819,873822,876247,918323,918355,918387,918419	2985.6	7.881	5037
2026-09-24T12:11:26+00:00	873819,873822,876247,918323,918355,918387,918419	2985.4	9.345	6477
2026-09-24T12:11:56+00:00	873819,873822,876247,919287,919319,919351,919383	2986.4	9.275	6510
2026-09-24T12:12:26+00:00	873819,873822,876247,919287,919319,919351,919383	2985.8	8.812	6208
2026-09-24T12:12:56+00:00	873819,873822,876247,919287,919319,919351,919383	2985.7	9.638	6930
2026-09-24T12:13:26+00:00	873819,873822,876247,919287,919319,919351,919383	2985.4	7.709	4847
2026-09-24T12:13:56+00:00	873819,873822,876247,920428,920460,920492,920524	2987.6	8.236	5355
2026-09-24T12:14:27+00:00	873819,873822,876247,920428,920460,920492,920524	2985.9	10.468	7733
2026-09-24T12:14:57+00:00	873819,873822,876247,920428,920460,920492,920524	2985.7	7.755	4922
2026-09-24T12:15:27+00:00	873819,873822,876247,920428,920460,920492,920524	2985.4	10.617	7829
2026-09-24T12:15:57+00:00	873819,873822,876247,921490,921522,921554,921586	3077.1	7.582	3808
2026-09-24T12:16:27+00:00	873819,873822,876247,921490,921522,921554,921586	2986.2	8.303	5540
2026-09-24T12:16:57+00:00	873819,873822,876247,921490,921522,921554,921586	2985.8	9.974	7292
2026-09-24T12:17:27+00:00	873819,873822,876247,921490,921522,921554,921586	2985.6	7.543	4710
2026-09-24T12:17:57+00:00	873819,873822,876247,921490,921522,921554,921586	2985.4	9.389	6599
2026-09-24T12:18:27+00:00	873819,873822,876247,922618,922650,922682,922714	2987.0	9.973	7257
2026-09-24T12:18:57+00:00	873819,873822,876247,922618,922650,922682,922714	2985.9	8.318	5432
2026-09-24T12:19:27+00:00	873819,873822,876247,922618,922650,922682,922714	2985.5	10.032	7291
2026-09-24T12:19:57+00:00	873819,873822,876247,922618,922650,922682,922714	2985.4	9.193	6447
2026-09-24T12:20:27+00:00	873819,873822,876247,923569,923601,923633,923665	2988.8	10.216	7638
2026-09-24T12:20:57+00:00	873819,873822,876247,923569,923601,923633,923665	2986.1	7.652	4749
2026-09-24T12:21:27+00:00	873819,873822,876247,923569,923601,923633,923665	2985.8	9.525	6950
2026-09-24T12:21:57+00:00	873819,873822,876247,923569,923601,923633,923665	2985.6	7.939	5036
2026-09-24T12:22:28+00:00	873819,873822,876247,923569,923601,923633,923665	2985.4	9.829	7167
2026-09-24T12:22:58+00:00	873819,873822,876247,924403,924435,924467,924499	2986.1	9.736	6969
2026-09-24T12:23:28+00:00	873819,873822,876247,924403,924435,924467,924499	2985.8	9.247	6462
2026-09-24T12:23:58+00:00	873819,873822,876247,924403,924435,924467,924499	2985.6	7.675	4834
2026-09-24T12:24:28+00:00	873819,873822,876247,924403,924435,924467,924499	2985.4	10.041	7280
2026-09-24T12:24:58+00:00	873819,873822,876247,925640,925672,925704,925736	2987.3	10.562	7857
2026-09-24T12:25:28+00:00	873819,873822,876247,925640,925672,925704,925736	2985.9	9.299	6359
2026-09-24T12:25:58+00:00	873819,873822,876247,925640,925672,925704,925736	2985.8	8.767	5852
2026-09-24T12:26:28+00:00	873819,873822,876247,925640,925672,925704,925736	2985.4	9.369	6478
2026-09-24T12:26:58+00:00	873819,873822,876247,926590,926622,926654,926686	3012.4	8.317	4417
2026-09-24T12:27:28+00:00	873819,873822,876247,926590,926622,926654,926686	2986.2	9.100	6472
2026-09-24T12:27:58+00:00	873819,873822,876247,926590,926622,926654,926686	2985.8	7.681	4819
2026-09-24T12:28:28+00:00	873819,873822,876247,926590,926622,926654,926686	2985.8	10.720	7973
2026-09-24T12:28:58+00:00	873819,873822,876247,926590,926622,926654,926686	2985.4	7.740	4839
2026-09-24T12:29:28+00:00	873819,873822,876247,927424,927456,927488,927520	2986.6	9.289	6428
2026-09-24T12:29:58+00:00	873819,873822,876247,927424,927456,927488,927520	2985.7	7.895	4961
2026-09-24T12:30:29+00:00	873819,873822,876247,927424,927456,927488,927520	2985.6	9.460	6848
2026-09-24T12:30:59+00:00	873819,873822,876247,927424,927456,927488,927520	2985.4	7.953	5033
2026-09-24T12:31:29+00:00	873819,873822,876247,928380,928412,928444,928476	2988.0	8.333	5530
2026-09-24T12:31:59+00:00	873819,873822,876247,928380,928412,928444,928476	2985.9	8.843	6003
2026-09-24T12:32:29+00:00	873819,873822,876247,928380,928412,928444,928476	2985.8	8.674	5983
2026-09-24T12:32:59+00:00	873819,873822,876247,928380,928412,928444,928476	2985.4	8.209	5326
2026-09-24T12:33:29+00:00	873819,873822,876247,929551,929583,929615,929647	3000.7	9.243	5066
2026-09-24T12:33:59+00:00	873819,873822,876247,929551,929583,929615,929647	2986.1	9.367	6033
2026-09-24T12:34:29+00:00	873819,873822,876247,929551,929583,929615,929647	2985.8	9.530	6543
2026-09-24T12:34:59+00:00	873819,873822,876247,929551,929583,929615,929647	2985.6	8.959	5696
2026-09-24T12:35:29+00:00	873819,873822,876247,929551,929583,929615,929647	2985.4	9.138	5905
2026-09-24T12:35:59+00:00	873819,873822,876247,930598,930630,930662,930694	2986.3	9.260	6436
2026-09-24T12:36:29+00:00	873819,873822,876247,930598,930630,930662,930694	2985.8	8.162	5366
2026-09-24T12:36:59+00:00	873819,873822,876247,930598,930630,930662,930694	2985.7	9.802	7049
2026-09-24T12:37:29+00:00	873819,873822,876247,930598,930630,930662,930694	2985.4	7.740	4793
2026-09-24T12:38:00+00:00	873819,873822,876247,931427,931459,931491,931523	2987.8	7.718	4943
2026-09-24T12:38:30+00:00	873819,873822,876247,931427,931459,931491,931523	2985.9	9.476	6632
2026-09-24T12:39:00+00:00	873819,873822,876247,931427,931459,931491,931523	2985.7	8.115	5241
2026-09-24T12:39:30+00:00	873819,873822,876247,931427,931459,931491,931523	2985.4	9.039	6257
2026-09-24T12:40:00+00:00	873819,873822,876247,931427,931459,931491,931523	2985.4	7.740	4870
2026-09-24T12:40:30+00:00	873819,873822,876247,932643,932675,932707,932739	2986.3	8.209	5340
2026-09-24T12:41:00+00:00	873819,873822,876247,932643,932675,932707,932739	2985.8	10.079	7291
2026-09-24T12:41:30+00:00	873819,873822,876247,932643,932675,932707,932739	2985.7	8.399	5540
2026-09-24T12:42:00+00:00	873819,873822,876247,932643,932675,932707,932739	2985.4	9.291	6403
2026-09-24T12:42:30+00:00	873819,873822,876247,933934,933966,933998,934030	2986.9	9.509	6612
2026-09-24T12:43:00+00:00	873819,873822,876247,933934,933966,933998,934030	2985.8	9.315	6436
2026-09-24T12:43:30+00:00	873819,873822,876247,933934,933966,933998,934030	2985.8	10.106	7329
2026-09-24T12:44:00+00:00	873819,873822,876247,933934,933966,933998,934030	2985.4	8.511	5652
2026-09-24T12:44:30+00:00	873819,873822,876247,935180,935212,935244,935276	2988.6	10.684	7935
2026-09-24T12:45:00+00:00	873819,873822,876247,935180,935212,935244,935276	2985.8	8.316	5443
2026-09-24T12:45:30+00:00	873819,873822,876247,935180,935212,935244,935276	2985.7	9.223	6427
2026-09-24T12:46:00+00:00	873819,873822,876247,935180,935212,935244,935276	2985.4	8.837	6089
2026-09-24T12:46:30+00:00	873819,873822,876247,935180,935212,935244,935276	2985.4	9.765	7170
2026-09-24T12:47:01+00:00	873819,873822,876247,936145,936177,936209,936241	2986.3	9.379	6580
2026-09-24T12:47:31+00:00	873819,873822,876247,936145,936177,936209,936241	2985.8	8.109	5337
2026-09-24T12:48:01+00:00	873819,873822,876247,936145,936177,936209,936241	2985.7	9.973	7165
2026-09-24T12:48:31+00:00	873819,873822,876247,936145,936177,936209,936241	2985.4	8.146	5319
2026-09-24T12:49:01+00:00	873819,873822,876247,936970,937002,937034,937066	2987.0	8.750	5800
2026-09-24T12:49:31+00:00	873819,873822,876247,936970,937002,937034,937066	2985.9	9.708	6864
2026-09-24T12:50:01+00:00	873819,873822,876247,936970,937002,937034,937066	2985.8	8.869	5961
2026-09-24T12:50:31+00:00	873819,873822,876247,936970,937002,937034,937066	2985.4	8.260	5457
2026-09-24T12:51:01+00:00	873819,873822,876247,937918,937950,937982,938014	2989.4	8.364	5444
2026-09-24T12:51:31+00:00	873819,873822,876247,937918,937950,937982,938014	2986.2	9.307	6438
2026-09-24T12:52:01+00:00	873819,873822,876247,937918,937950,937982,938014	2985.8	8.750	5864
2026-09-24T12:52:31+00:00	873819,873822,876247,937918,937950,937982,938014	2985.5	8.568	5695
2026-09-24T12:53:01+00:00	873819,873822,876247,937918,937950,937982,938014	2985.4	9.574	6669
2026-09-24T12:53:31+00:00	873819,873822,876247,938965,938997,939029,939061	2986.4	9.711	7167
2026-09-24T12:54:01+00:00	873819,873822,876247,938965,938997,939029,939061	2985.8	7.525	4608
2026-09-24T12:54:31+00:00	873819,873822,876247,938965,938997,939029,939061	2985.7	9.710	6945
2026-09-24T12:55:01+00:00	873819,873822,876247,938965,938997,939029,939061	2986.4	8.197	5328
2026-09-24T12:55:31+00:00	873819,873822,876247,940069,940106,940146,940179	2988.1	8.854	6272
2026-09-24T12:56:02+00:00	873819,873822,876247,940069,940106,940146,940179	2987.0	8.287	5504
